,tourney_date,w_id,w_games_won,w_aces_per_serve,w_bp_saved_per_faced,w_bp_won_per_achieved,w_serve_winloss,w_nonserve_winloss,w_firstserve_win,winner_rank_points,l_id,l_games_won,l_aces_per_serve,l_bp_saved_per_faced,l_bp_won_per_achieved,l_serve_winloss,l_nonserve_winloss,l_firstserve_win,loser_rank_points
918,2025-06-16,MK66,12,0.01818181818181818,0.6666666666666666,0.6,0.7090909090909091,0.43333333333333335,0.509090909090909,630.0,MC65,8,0.08333333333333333,0.4,0.33333333333333337,0.5666666666666667,0.2909090909090909,0.38181818181818183,1265.0
919,2025-06-16,MM58,12,0.12280701754385964,1.0,0.5,0.6666666666666666,0.3829787234042553,0.5087719298245614,3140.0,AE14,6,0.10638297872340426,0.5,0.0,0.6170212765957447,0.33333333333333337,0.42105263157894735,1037.0
920,2025-06-16,MM58,13,0.20408163265306123,,0.6,0.8367346938775511,0.4,0.5918367346938775,3140.0,HB64,7,0.06666666666666667,0.4,,0.6,0.16326530612244894,0.5510204081632653,1134.0
921,2025-06-16,MM58,12,0.1076923076923077,,0.19999999999999996,0.676923076923077,0.3571428571428571,0.49230769230769234,3140.0,M0QI,7,0.017857142857142856,0.8,,0.6428571428571429,0.32307692307692304,0.36923076923076925,1570.0
922,2025-06-16,MM58,19,0.1440677966101695,0.8571428571428571,0.2857142857142857,0.6610169491525424,0.3214285714285714,0.5169491525423728,3140.0,Z355,17,0.0625,0.7142857142857143,0.1428571428571429,0.6785714285714286,0.3389830508474576,0.5338983050847458,6500.0
923,2025-06-16,MU94,7,0.06060606060606061,1.0,0.25,0.7878787878787878,0.36111111111111116,0.5454545454545454,962.0,TC61,5,0.1388888888888889,0.75,0.0,0.6388888888888888,0.21212121212121215,0.45454545454545453,1400.0
924,2025-06-16,MW02,20,0.049586776859504134,0.75,0.5,0.6942148760330579,0.2920353982300885,0.49586776859504134,677.0,FB98,18,0.09734513274336283,0.5,0.25,0.7079646017699115,0.30578512396694213,0.4214876033057851,4735.0
925,2025-06-16,N0AE,14,0.1038961038961039,0.6666666666666666,0.5,0.7142857142857143,0.33333333333333337,0.5454545454545454,1600.0,E687,11,0.06944444444444445,0.5,0.33333333333333337,0.6666666666666666,0.2857142857142857,0.37662337662337664,275.0
926,2025-06-16,N0AE,19,0.12037037037037036,0.75,0.18181818181818177,0.7777777777777778,0.2913385826771654,0.5277777777777778,1600.0,M0GZ,17,0.18110236220472442,0.8181818181818182,0.25,0.7086614173228346,0.2222222222222222,0.6111111111111112,1476.0
927,2025-06-16,O522,13,0.3230769230769231,0.75,0.5,0.7692307692307693,0.3783783783783784,0.6,808.0,U182,10,0.05405405405405406,0.5,0.25,0.6216216216216216,0.23076923076923073,0.4307692307692308,1036.0
928,2025-06-16,P09Z,19,0.168141592920354,0.8571428571428571,0.5,0.7168141592920354,0.37168141592920356,0.5221238938053098,2115.0,V832,15,0.11504424778761062,0.5,0.1428571428571429,0.6283185840707964,0.2831858407079646,0.415929203539823,733.0
929,2025-06-16,R0DG,14,0.20967741935483872,0.3333333333333333,0.7142857142857143,0.6935483870967742,0.48484848484848486,0.532258064516129,3440.0,MK66,8,0.045454545454545456,0.2857142857142857,0.6666666666666667,0.5151515151515151,0.30645161290322576,0.41935483870967744,630.0
930,2025-06-16,R0DG,12,0.047619047619047616,1.0,0.2857142857142857,0.7619047619047619,0.33333333333333337,0.47619047619047616,3440.0,O483,7,0.07407407407407407,0.7142857142857143,0.0,0.6666666666666666,0.23809523809523814,0.47619047619047616,772.0
931,2025-06-16,RC91,14,0.1891891891891892,,0.0,0.7702702702702703,0.3294117647058824,0.5945945945945946,764.0,S0S1,12,0.25882352941176473,1.0,,0.6705882352941176,0.22972972972972971,0.6081081081081081,3170.0
932,2025-06-16,RC91,14,0.1791044776119403,,0.16666666666666663,0.7761194029850746,0.3292682926829268,0.5671641791044776,764.0,O522,11,0.13414634146341464,0.8333333333333334,,0.6707317073170732,0.22388059701492535,0.5671641791044776,808.0
933,2025-06-16,RE44,12,0.2127659574468085,,0.5,0.851063829787234,0.3584905660377359,0.6595744680851063,2920.0,O513,7,0.1509433962264151,0.5,,0.6415094339622641,0.14893617021276595,0.40425531914893614,483.0
934,2025-06-16,S0AG,13,0.16129032258064516,1.0,0.4,0.7419354838709677,0.36363636363636365,0.5967741935483871,10880.0,H997,8,0.06060606060606061,0.6,0.0,0.6363636363636364,0.25806451612903225,0.5,428.0
935,2025-06-16,SU55,17,0.07547169811320754,0.7272727272727273,0.4285714285714286,0.6132075471698113,0.33684210526315794,0.36792452830188677,1626.0,HH26,16,0.10526315789473684,0.5714285714285714,0.2727272727272727,0.6631578947368421,0.3867924528301887,0.4716981132075472,2195.0
936,2025-06-16,SU87,12,0.08333333333333333,1.0,0.5,0.7916666666666666,0.39534883720930236,0.625,1165.0,SL28,5,0.09302325581395349,0.5,0.0,0.6046511627906976,0.20833333333333337,0.375,575.0
937,2025-06-16,TE51,16,0.11578947368421053,0.8333333333333334,0.33333333333333337,0.6947368421052632,0.2325581395348837,0.4842105263157895,1920.0,D0FJ,16,0.10465116279069768,0.6666666666666666,0.16666666666666663,0.7674418604651163,0.3052631578947368,0.5157894736842106,1004.0
938,2025-06-16,Z355,12,0.22727272727272727,,0.4444444444444444,0.7727272727272727,0.523076923076923,0.6363636363636364,6500.0,GC88,3,0.03076923076923077,0.5555555555555556,,0.47692307692307695,0.2272727272727273,0.4772727272727273,1265.0
939,2025-06-16,Z355,16,0.12195121951219512,0.0,0.25,0.7926829268292683,0.33653846153846156,0.7439024390243902,6500.0,SU87,16,0.04807692307692308,0.75,1.0,0.6634615384615384,0.20731707317073167,0.6829268292682927,1165.0
940,2025-06-16,Z355,13,0.056338028169014086,1.0,0.33333333333333337,0.7464788732394366,0.30434782608695654,0.647887323943662,6500.0,C0E9,10,0.08695652173913043,0.6666666666666666,0.0,0.6956521739130435,0.2535211267605634,0.49295774647887325,1970.0
941,2025-06-09,AG37,12,0.06,0.75,0.75,0.78,0.3666666666666667,0.48,1685.0,M0GZ,8,0.13333333333333333,0.25,0.25,0.6333333333333333,0.21999999999999997,0.6,1464.0
942,2025-06-09,AG37,13,0.3,0.5,0.33333333333333337,0.8166666666666667,0.38961038961038963,0.6,1685.0,E0DD,9,0.09090909090909091,0.6666666666666666,0.5,0.6103896103896104,0.18333333333333335,0.5,191.0
943,2025-06-09,BT72,13,0.2222222222222222,0.6666666666666666,0.4285714285714286,0.7962962962962963,0.4347826086956522,0.6851851851851852,1375.0,B0NN,8,0.028985507246376812,0.5714285714285714,0.33333333333333337,0.5652173913043478,0.20370370370370372,0.4444444444444444,582.0
944,2025-06-09,BU13,14,0.08791208791208792,0.7777777777777778,0.18181818181818177,0.6593406593406593,0.3939393939393939,0.4065934065934066,931.0,L0GH,12,0.06060606060606061,0.8181818181818182,0.2222222222222222,0.6060606060606061,0.34065934065934067,0.5054945054945055,279.0
945,2025-06-09,BU13,12,0.10638297872340426,,0.4285714285714286,0.7659574468085106,0.46153846153846156,0.44680851063829785,931.0,O522,5,0.057692307692307696,0.5714285714285714,,0.5384615384615384,0.23404255319148937,0.46808510638297873,701.0
946,2025-06-09,BU13,14,0.04,0.8125,0.25,0.592,0.3571428571428571,0.432,931.0,B0PG,15,0.030612244897959183,0.75,0.1875,0.6428571428571429,0.40800000000000003,0.352,410.0
947,2025-06-09,BU13,19,0.0546875,0.7222222222222222,0.4117647058823529,0.5625,0.4803149606299213,0.3125,931.0,P09Z,15,0.06299212598425197,0.5882352941176471,0.2777777777777778,0.5196850393700787,0.4375,0.3515625,2140.0
948,2025-06-09,D0F6,13,0.25675675675675674,0.8,0.25,0.6756756756756757,0.379746835443038,0.47297297297297297,1007.0,KE29,10,0.08860759493670886,0.75,0.19999999999999996,0.620253164556962,0.32432432432432434,0.4189189189189189,2010.0
949,2025-06-09,D0F6,13,0.0625,,0.19999999999999996,0.78125,0.3529411764705882,0.546875,1007.0,HH26,9,0.029411764705882353,0.8,,0.6470588235294118,0.21875,0.421875,2195.0
950,2025-06-09,D0F6,14,0.11688311688311688,1.0,1.0,0.7532467532467533,0.32098765432098764,0.4805194805194805,1007.0,BU13,11,0.08641975308641975,0.0,0.0,0.6790123456790124,0.24675324675324672,0.42857142857142855,931.0
951,2025-06-09,D0F6,14,0.16883116883116883,1.0,1.0,0.7272727272727273,0.296875,0.5324675324675324,1007.0,V832,11,0.125,0.0,0.0,0.703125,0.2727272727272727,0.38961038961038963,783.0
952,2025-06-09,D0F6,17,0.125,0.9,0.4285714285714286,0.7045454545454546,0.35365853658536583,0.5568181818181818,1007.0,TC61,12,0.04878048780487805,0.5714285714285714,0.09999999999999998,0.6463414634146342,0.2954545454545454,0.42045454545454547,1375.0
953,2025-06-09,E0DD,12,0.10638297872340426,,0.4,0.851063829787234,0.42028985507246375,0.6595744680851063,191.0,M0QI,8,0.14492753623188406,0.6,,0.5797101449275363,0.14893617021276595,0.5957446808510638,1550.0
954,2025-06-09,E0DD,17,0.1523809523809524,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.34615384615384615,0.45714285714285713,191.0,D994,16,0.15384615384615385,0.6666666666666666,0.33333333333333337,0.6538461538461539,0.33333333333333337,0.3904761904761905,653.0
955,2025-06-09,E687,15,0.052083333333333336,0.7142857142857143,0.4545454545454546,0.5729166666666666,0.4204545454545454,0.3020833333333333,253.0,H0BH,13,0.056818181818181816,0.5454545454545454,0.2857142857142857,0.5795454545454546,0.42708333333333337,0.3333333333333333,811.0
956,2025-06-09,F724,13,0.1864406779661017,,1.0,0.8305084745762712,0.328125,0.559322033898305,508.0,RC91,9,0.046875,0.0,,0.671875,0.1694915254237288,0.559322033898305,761.0
957,2025-06-09,F724,13,0.11594202898550725,0.5,0.4285714285714286,0.6811594202898551,0.3802816901408451,0.4782608695652174,508.0,H997,9,0.04225352112676056,0.5714285714285714,0.5,0.6197183098591549,0.3188405797101449,0.42028985507246375,440.0
958,2025-06-09,FB98,13,0.1864406779661017,,0.33333333333333337,0.8305084745762712,0.359375,0.6271186440677966,4485.0,Z355,9,0.09375,0.6666666666666666,,0.640625,0.1694915254237288,0.559322033898305,6385.0
959,2025-06-09,FB98,13,0.17391304347826086,1.0,0.5,0.782608695652174,0.28125,0.4927536231884058,4485.0,HB64,9,0.1875,0.5,0.0,0.71875,0.21739130434782605,0.42028985507246375,1123.0
960,2025-06-09,FB98,12,0.21818181818181817,1.0,0.5,0.7454545454545455,0.3793103448275862,0.6363636363636364,4485.0,F724,7,0.05172413793103448,0.5,0.0,0.6206896551724138,0.2545454545454545,0.43636363636363634,508.0
961,2025-06-09,FB98,13,0.17543859649122806,,0.5,0.8596491228070176,0.28358208955223885,0.5614035087719298,4485.0,AG37,10,0.22388059701492538,0.5,,0.7164179104477612,0.14035087719298245,0.6666666666666666,1685.0
962,2025-06-09,H996,9,0.1590909090909091,1.0,0.6666666666666667,0.7045454545454546,0.38235294117647056,0.38636363636363635,449.0,D923,4,0.058823529411764705,0.3333333333333333,0.0,0.6176470588235294,0.2954545454545454,0.29545454545454547,900.0
963,2025-06-09,HB64,19,0.09259259259259259,0.6666666666666666,0.375,0.6851851851851852,0.3366336633663366,0.48148148148148145,1123.0,SU87,16,0.009900990099009901,0.625,0.33333333333333337,0.6633663366336634,0.31481481481481477,0.42592592592592593,1165.0
964,2025-06-09,HB71,13,0.24242424242424243,1.0,0.19999999999999996,0.7878787878787878,0.32894736842105265,0.6060606060606061,1640.0,BD06,10,0.0,0.8,0.0,0.6710526315789473,0.21212121212121215,0.5606060606060606,1064.0
965,2025-06-09,HH26,12,0.10416666666666667,,0.5,0.7708333333333334,0.4285714285714286,0.5625,2195.0,BT72,5,0.10204081632653061,0.5,,0.5714285714285714,0.22916666666666663,0.375,1375.0
966,2025-06-09,HH26,13,0.07142857142857142,0.8333333333333334,1.0,0.7,0.42105263157894735,0.4142857142857143,2195.0,E687,8,0.03508771929824561,0.0,0.16666666666666663,0.5789473684210527,0.30000000000000004,0.2857142857142857,253.0
967,2025-06-09,J551,18,0.13513513513513514,0.8333333333333334,0.2222222222222222,0.6936936936936937,0.327433628318584,0.5135135135135135,398.0,D0FJ,17,0.061946902654867256,0.7777777777777778,0.16666666666666663,0.672566371681416,0.3063063063063063,0.4774774774774775,1119.0
968,2025-06-09,KE29,18,0.1262135922330097,0.3333333333333333,0.2222222222222222,0.6990291262135923,0.35185185185185186,0.4854368932038835,2010.0,MK66,16,0.037037037037037035,0.7777777777777778,0.6666666666666667,0.6481481481481481,0.30097087378640774,0.5339805825242718,617.0
969,2025-06-09,L0BV,12,0.23214285714285715,1.0,0.33333333333333337,0.7678571428571429,0.3913043478260869,0.5892857142857143,1605.0,BM95,8,0.057971014492753624,0.6666666666666666,0.0,0.6086956521739131,0.2321428571428571,0.5892857142857143,945.0
970,2025-06-09,L0BV,13,0.16923076923076924,1.0,0.2222222222222222,0.7230769230769231,0.36,0.47692307692307695,1605.0,SL28,9,0.08,0.7777777777777778,0.0,0.64,0.27692307692307694,0.5230769230769231,600.0
971,2025-06-09,L0GH,12,0.057692307692307696,1.0,0.75,0.7307692307692307,0.44999999999999996,0.5384615384615384,279.0,DB63,6,0.05,0.25,0.0,0.55,0.2692307692307693,0.4230769230769231,927.0
972,2025-06-09,M0GZ,17,0.2184873949579832,0.8823529411764706,0.6666666666666667,0.6890756302521008,0.22680412371134018,0.5630252100840336,1464.0,SX50,17,0.13402061855670103,0.3333333333333333,0.11764705882352944,0.7731958762886598,0.31092436974789917,0.40336134453781514,816.0
973,2025-06-09,M0QI,16,0.07317073170731707,0.3333333333333333,0.25,0.7073170731707317,0.3763440860215054,0.5487804878048781,1550.0,MC65,13,0.15053763440860216,0.75,0.6666666666666667,0.6236559139784946,0.29268292682926833,0.5609756097560976,1265.0
974,2025-06-09,ME82,12,0.05357142857142857,1.0,0.2857142857142857,0.6964285714285714,0.4769230769230769,0.35714285714285715,462.0,O483,4,0.015384615384615385,0.7142857142857143,0.0,0.5230769230769231,0.3035714285714286,0.35714285714285715,772.0
975,2025-06-09,MK66,18,0.038834951456310676,0.8,0.4444444444444444,0.6699029126213593,0.41025641025641024,0.5048543689320388,617.0,B0GG,11,0.07692307692307693,0.5555555555555556,0.19999999999999996,0.5897435897435898,0.33009708737864074,0.27184466019417475,861.0
976,2025-06-09,MM58,13,0.14285714285714285,0.0,0.2222222222222222,0.7619047619047619,0.40816326530612246,0.5396825396825397,3100.0,ME82,10,0.02040816326530612,0.7777777777777778,1.0,0.5918367346938775,0.23809523809523814,0.6031746031746031,462.0
977,2025-06-09,MW02,18,0.039603960396039604,0.75,0.75,0.6732673267326733,0.33333333333333337,0.42574257425742573,662.0,F510,14,0.011494252873563218,0.25,0.25,0.6666666666666666,0.3267326732673267,0.3564356435643564,486.0
978,2025-06-09,N0AE,13,0.07272727272727272,,0.18181818181818177,0.8181818181818182,0.37037037037037035,0.5818181818181818,1650.0,T0HA,9,0.06172839506172839,0.8181818181818182,,0.6296296296296297,0.18181818181818177,0.5636363636363636,888.0
979,2025-06-09,N0AE,17,0.1411764705882353,0.3333333333333333,0.5,0.6823529411764706,0.38372093023255816,0.5882352941176471,1650.0,F0BY,13,0.10465116279069768,0.5,0.6666666666666667,0.6162790697674418,0.3176470588235294,0.4235294117647059,1078.0
980,2025-06-09,O522,14,0.3076923076923077,1.0,0.0,0.7692307692307693,0.2597402597402597,0.6025641025641025,701.0,MM58,12,0.09090909090909091,1.0,0.0,0.7402597402597403,0.23076923076923073,0.5512820512820513,3100.0
981,2025-06-09,O522,19,0.17757009345794392,0.9,0.33333333333333337,0.7102803738317757,0.3583333333333333,0.4485981308411215,701.0,D0C1,15,0.041666666666666664,0.6666666666666666,0.09999999999999998,0.6416666666666667,0.28971962616822433,0.48598130841121495,660.0
982,2025-06-09,O522,13,0.1935483870967742,0.0,0.6666666666666667,0.7419354838709677,0.3157894736842105,0.5483870967741935,701.0,J551,9,0.15789473684210525,0.3333333333333333,1.0,0.6842105263157895,0.25806451612903225,0.46774193548387094,398.0
983,2025-06-09,RC91,14,0.13636363636363635,0.6,0.5714285714285714,0.696969696969697,0.4383561643835616,0.42424242424242425,761.0,SU55,10,0.0547945205479452,0.42857142857142855,0.4,0.5616438356164384,0.303030303030303,0.4696969696969697,1651.0
984,2025-06-09,S0S1,14,0.1038961038961039,1.0,0.19999999999999996,0.7532467532467533,0.3116883116883117,0.4805194805194805,3080.0,H996,11,0.1038961038961039,0.8,0.0,0.6883116883116883,0.24675324675324672,0.37662337662337664,449.0
985,2025-06-09,S0S1,12,0.4090909090909091,,0.5,0.9090909090909091,0.27083333333333337,0.6363636363636364,3080.0,L0BV,8,0.14583333333333334,0.5,,0.7291666666666666,0.09090909090909094,0.6590909090909091,1605.0
986,2025-06-09,SL28,12,0.18518518518518517,1.0,0.5,0.7592592592592593,0.3846153846153846,0.5185185185185185,600.0,A0FC,8,0.046153846153846156,0.5,0.0,0.6153846153846154,0.2407407407407407,0.48148148148148145,1265.0
987,2025-06-09,T0HA,13,0.1125,0.5,0.5,0.6625,0.2987012987012987,0.5125,888.0,N732,13,0.025974025974025976,0.5,0.5,0.7012987012987013,0.3375,0.4625,787.0
988,2025-06-09,TC61,12,0.15217391304347827,,0.25,0.8695652173913043,0.3492063492063492,0.4782608695652174,1375.0,K0AZ,8,0.09523809523809523,0.75,,0.6507936507936508,0.13043478260869568,0.5869565217391305,799.0
989,2025-06-09,V0AM,14,0.09090909090909091,0.25,0.2222222222222222,0.6363636363636364,0.44660194174757284,0.45454545454545453,605.0,EA24,11,0.038834951456310676,0.7777777777777778,0.75,0.5533980582524272,0.36363636363636365,0.5714285714285714,935.0
990,2025-06-09,Z355,13,0.07692307692307693,0.7142857142857143,0.6666666666666667,0.6153846153846154,0.4492753623188406,0.44871794871794873,6385.0,MW02,8,0.014492753623188406,0.3333333333333333,0.2857142857142857,0.5507246376811594,0.3846153846153846,0.2948717948717949,662.0
991,2025-06-09,Z355,13,0.12121212121212122,1.0,0.6666666666666667,0.7424242424242424,0.359375,0.5454545454545454,6385.0,N0AE,9,0.078125,0.3333333333333333,0.0,0.640625,0.25757575757575757,0.4393939393939394,1650.0
992,2025-06-09,Z355,14,0.2,,0.0,0.8,0.3298969072164949,0.6666666666666666,6385.0,S0S1,12,0.21649484536082475,1.0,,0.6701030927835051,0.19999999999999996,0.6266666666666667,3080.0
993,2025-05-26,A0E2,22,0.05434782608695652,0.3333333333333333,0.47058823529411764,0.6847826086956522,0.5132743362831859,0.5434782608695652,8850.0,M0CI,10,0.035398230088495575,0.5294117647058824,0.6666666666666667,0.48672566371681414,0.3152173913043478,0.44565217391304346,990.0
994,2025-05-26,A0E2,22,0.030534351145038167,0.75,0.33333333333333337,0.6183206106870229,0.46031746031746035,0.45038167938931295,8850.0,D923,14,0.0,0.6666666666666666,0.25,0.5396825396825397,0.38167938931297707,0.31297709923664124,875.0
995,2025-05-26,A0E2,23,0.035211267605633804,0.7777777777777778,0.4285714285714286,0.676056338028169,0.3410852713178295,0.47183098591549294,8850.0,S0S1,19,0.046511627906976744,0.5714285714285714,0.2222222222222222,0.6589147286821705,0.323943661971831,0.4295774647887324,2980.0
996,2025-05-26,A0E2,18,0.05454545454545454,,0.3529411764705882,0.8727272727272727,0.49425287356321834,0.7090909090909091,8850.0,PL56,5,0.034482758620689655,0.6470588235294118,,0.5057471264367817,0.12727272727272732,0.6363636363636364,3210.0
997,2025-05-26,A0E2,19,0.012345679012345678,0.0,0.5,0.691358024691358,0.47058823529411764,0.41975308641975306,8850.0,M0EJ,12,0.0196078431372549,0.5,1.0,0.5294117647058824,0.308641975308642,0.48148148148148145,3860.0
998,2025-05-26,A0E2,30,0.03608247422680412,0.5333333333333333,0.5,0.6030927835051546,0.39267015706806285,0.36597938144329895,8850.0,S0AG,29,0.041884816753926704,0.5,0.4666666666666667,0.6073298429319371,0.3969072164948454,0.3711340206185567,10380.0
999,2025-05-26,A0E2,18,0.03488372093023256,1.0,0.5,0.7093023255813954,0.43529411764705883,0.5116279069767442,8850.0,Z0A1,9,0.07058823529411765,0.5,0.0,0.5647058823529412,0.2906976744186046,0.43023255813953487,172.0
1000,2025-05-26,A0FC,25,0.040697674418604654,0.8,0.2941176470588235,0.6104651162790697,0.35036496350364965,0.42441860465116277,1415.0,AG37,22,0.058394160583941604,0.7058823529411765,0.19999999999999996,0.6496350364963503,0.38953488372093026,0.3313953488372093,1875.0
1001,2025-05-26,AE14,23,0.05161290322580645,0.8947368421052632,0.8333333333333334,0.632258064516129,0.3928571428571429,0.432258064516129,906.0,KI82,16,0.0625,0.16666666666666666,0.10526315789473684,0.6071428571428571,0.367741935483871,0.3419354838709677,715.0
1002,2025-05-26,AE14,22,0.17307692307692307,0.5,0.33333333333333337,0.7019230769230769,0.46875,0.47115384615384615,906.0,M0JF,14,0.03125,0.6666666666666666,0.5,0.53125,0.29807692307692313,0.4326923076923077,811.0
1003,2025-05-26,AE14,22,0.0625,0.8,0.625,0.6875,0.3545454545454545,0.41964285714285715,906.0,FB98,15,0.12727272727272726,0.375,0.19999999999999996,0.6454545454545455,0.3125,0.4107142857142857,4675.0
1004,2025-05-26,B0CD,21,0.009523809523809525,0.8888888888888888,0.5555555555555556,0.6952380952380952,0.3894736842105263,0.44761904761904764,347.0,F0F2,12,0.031578947368421054,0.4444444444444444,0.11111111111111116,0.6105263157894737,0.3047619047619048,0.4095238095238095,493.0
1005,2025-05-26,BK92,18,0.15841584158415842,1.0,0.4444444444444444,0.7029702970297029,0.4347826086956522,0.49504950495049505,915.0,D994,10,0.021739130434782608,0.5555555555555556,0.0,0.5652173913043478,0.29702970297029707,0.4158415841584158,651.0
1006,2025-05-26,BK92,22,0.09230769230769231,0.5384615384615384,0.4285714285714286,0.6153846153846154,0.375,0.4461538461538462,915.0,DH58,21,0.03125,0.5714285714285714,0.46153846153846156,0.625,0.3846153846153846,0.34615384615384615,3635.0
1007,2025-05-26,BK92,19,0.1323529411764706,1.0,0.4545454545454546,0.8529411764705882,0.32352941176470584,0.6029411764705882,915.0,R0GO,8,0.1323529411764706,0.5454545454545454,0.0,0.6764705882352942,0.1470588235294118,0.4264705882352941,278.0
1008,2025-05-26,BK92,23,0.06201550387596899,0.75,0.8333333333333334,0.6589147286821705,0.37735849056603776,0.4806201550387597,915.0,D0CO,16,0.11320754716981132,0.16666666666666666,0.25,0.6226415094339622,0.3410852713178295,0.40310077519379844,4610.0
1009,2025-05-26,BT72,20,0.08421052631578947,0.7,0.6666666666666667,0.6421052631578947,0.505050505050505,0.5368421052631579,1285.0,RH16,11,0.08080808080808081,0.3333333333333333,0.30000000000000004,0.494949494949495,0.35789473684210527,0.37894736842105264,3655.0
1010,2025-05-26,BT72,27,0.049689440993788817,0.6363636363636364,0.31818181818181823,0.6273291925465838,0.4162162162162162,0.4906832298136646,1285.0,J0AZ,23,0.043243243243243246,0.6818181818181818,0.36363636363636365,0.5837837837837838,0.3726708074534162,0.4409937888198758,388.0
1011,2025-05-26,C0C8,18,0.012658227848101266,0.3333333333333333,0.4285714285714286,0.6835443037974683,0.5056179775280899,0.3670886075949367,530.0,M0QI,9,0.02247191011235955,0.5714285714285714,0.6666666666666667,0.4943820224719101,0.31645569620253167,0.4810126582278481,1550.0
1012,2025-05-26,C0E9,18,0.04285714285714286,1.0,0.6666666666666667,0.7142857142857143,0.5,0.4857142857142857,1920.0,C977,6,0.05405405405405406,0.3333333333333333,0.0,0.5,0.2857142857142857,0.2857142857142857,563.0
1013,2025-05-26,C0E9,24,0.00819672131147541,0.4444444444444444,0.5263157894736843,0.6147540983606558,0.49586776859504134,0.36885245901639346,1920.0,A0FC,14,0.008264462809917356,0.47368421052631576,0.5555555555555556,0.5041322314049587,0.38524590163934425,0.3114754098360656,1415.0
1014,2025-05-26,CD85,20,0.0,0.7142857142857143,0.625,0.6440677966101694,0.4528301886792453,0.4745762711864407,615.0,C0DF,13,0.0660377358490566,0.375,0.2857142857142857,0.5471698113207547,0.35593220338983056,0.3305084745762712,911.0
1015,2025-05-26,D0C1,28,0.061224489795918366,0.3333333333333333,0.3529411764705882,0.7006802721088435,0.4101123595505618,0.5238095238095238,690.0,P0CT,24,0.016853932584269662,0.6470588235294118,0.6666666666666667,0.5898876404494382,0.29931972789115646,0.5510204081632653,423.0
1016,2025-05-26,D0CO,23,0.04310344827586207,0.6,0.31818181818181823,0.6724137931034483,0.4575163398692811,0.46551724137931033,4610.0,MC65,17,0.05228758169934641,0.6818181818181818,0.4,0.5424836601307189,0.3275862068965517,0.5086206896551724,1265.0
1017,2025-05-26,D0CO,18,0.11764705882352941,1.0,0.4545454545454546,0.7941176470588235,0.45238095238095233,0.5441176470588235,4610.0,F0FV,8,0.07142857142857142,0.5454545454545454,0.0,0.5476190476190477,0.20588235294117652,0.5441176470588235,907.0
1018,2025-05-26,D0CO,21,0.10891089108910891,0.6666666666666666,0.33333333333333337,0.693069306930693,0.43243243243243246,0.504950495049505,4610.0,B0GG,13,0.08108108108108109,0.6666666666666666,0.33333333333333337,0.5675675675675675,0.306930693069307,0.38613861386138615,891.0
1019,2025-05-26,D0F6,19,0.0425531914893617,0.0,0.36363636363636365,0.7127659574468085,0.375,0.48936170212765956,997.0,C0AU,12,0.045454545454545456,0.6363636363636364,1.0,0.625,0.2872340425531915,0.39361702127659576,2475.0
1020,2025-05-26,D643,19,0.04672897196261682,0.6,0.3571428571428571,0.6448598130841121,0.4811320754716981,0.4766355140186916,4230.0,MW02,11,0.03773584905660377,0.6428571428571429,0.4,0.5188679245283019,0.3551401869158879,0.38317757009345793,812.0
1021,2025-05-26,D643,18,0.08,1.0,0.25,0.76,0.4222222222222223,0.5466666666666666,4230.0,M0JZ,9,0.06666666666666667,0.75,0.0,0.5777777777777777,0.24,0.52,374.0
1022,2025-05-26,D643,18,0.044444444444444446,0.6,0.6363636363636364,0.6222222222222222,0.5652173913043479,0.43333333333333335,4230.0,N771,7,0.028985507246376812,0.36363636363636365,0.4,0.43478260869565216,0.37777777777777777,0.2,762.0
1023,2025-05-26,D643,22,0.05042016806722689,0.6666666666666666,0.5,0.7058823529411765,0.35922330097087374,0.5462184873949579,4230.0,Z355,15,0.038834951456310676,0.5,0.33333333333333337,0.6407766990291263,0.2941176470588235,0.46218487394957986,7285.0
1024,2025-05-26,D643,18,0.09859154929577464,0.8,0.5555555555555556,0.7746478873239436,0.44303797468354433,0.5352112676056338,4230.0,MK66,9,0.0759493670886076,0.4444444444444444,0.19999999999999996,0.5569620253164557,0.22535211267605637,0.43661971830985913,617.0
1025,2025-05-26,D923,23,0.0,0.6,1.0,0.6917293233082706,0.3055555555555556,0.5639097744360902,875.0,M0GZ,19,0.09259259259259259,0.0,0.4,0.6944444444444444,0.30827067669172936,0.39849624060150374,1414.0
1026,2025-05-26,D923,22,0.0072992700729927005,0.8571428571428571,0.2666666666666667,0.6496350364963503,0.4054054054054054,0.49635036496350365,875.0,T0A1,18,0.02702702702702703,0.7333333333333333,0.1428571428571429,0.5945945945945946,0.35036496350364965,0.40145985401459855,453.0
1027,2025-05-26,DH50,24,0.015503875968992248,0.7272727272727273,0.368421052631579,0.6511627906976745,0.4453125,0.5271317829457365,1770.0,L0CX,15,0.015625,0.631578947368421,0.2727272727272727,0.5546875,0.34883720930232553,0.4108527131782946,22.0
1028,2025-05-26,DH58,19,0.020202020202020204,0.6,0.8,0.6666666666666666,0.41666666666666663,0.32323232323232326,3635.0,DB63,13,0.018518518518518517,0.2,0.4,0.5833333333333334,0.33333333333333337,0.43434343434343436,952.0
1029,2025-05-26,F0BY,10,0.06,0.6,0.33333333333333337,0.64,0.48051948051948057,0.4,991.0,HH26,7,0.03896103896103896,0.6666666666666666,0.4,0.5194805194805194,0.36,0.54,2155.0
